label.delta,label.k_dn,label.k_up,label.n_v,label.t_fill_min,signal.k_h,signal,n_events,fill_rate,n_filled,mean_ret_net,t_stat,win_rate,bt_n_trades,bt_total_return,bt_sharpe,trial_hash,daily_sr,n_days,skew,kurt
0.0,1.0,3.0,4,15,4.0,breakout,9899,0.8229114051924437,8146,-0.002118200666244157,-30.218901651355495,0.22526393321875768,3335,-0.9997761543589152,-5.760568501935434,2fa55cc2d974,-0.3015219361632676,3327,-2.672728097094375,27.52646001546329
0.0,1.0,3.0,4,60,1.0,dip,50976,0.8958137162586315,45665,-0.0019070415647781617,-68.45778091947875,0.2532355195445089,2356,-0.9999639298456807,-4.061843664676858,a9c7c16a95ac,-0.212606614391337,3327,-5.636370980016922,42.305958843354574
0.0,1.0,3.0,4,60,1.0,breakout,52920,0.898790627362056,47564,-0.002099409058239344,-77.09019554072576,0.2332226053317635,1477,-0.999963842512083,-3.806017217909632,a9c7c16a95ac,-0.19921604616441518,3327,-6.750168564350622,58.263309518484824
0.0,1.0,3.0,4,60,2.0,dip,23979,0.8955335918929063,21474,-0.0018845268024860868,-44.68431667423964,0.25379528732420603,4052,-0.9999458843877318,-4.370395775446873,14e3c905ea8b,-0.22875697000561013,3327,-2.9881774504427643,42.988266416262896
0.0,1.0,3.0,4,60,2.0,breakout,25239,0.9038789175482388,22813,-0.002253299242533462,-53.97415582968324,0.22447727173103055,1707,-0.9999631761605275,-4.084092871436834,14e3c905ea8b,-0.2137711910990197,3327,-6.2506938624570445,63.48528438512418
0.0,1.0,3.0,4,60,3.0,dip,14106,0.8916064086204452,12577,-0.00191993398668286,-34.395904819189965,0.25379661286475313,4052,-0.9999030375931269,-5.017916048873258,e4ce8c3b2eea,-0.2626497301529627,3327,-2.603486110677084,30.948948790247233
0.0,1.0,3.0,4,60,3.0,breakout,14882,0.9093535815078618,13533,-0.0022919110123025004,-41.49269942300262,0.2208675090519471,2211,-0.9999584108170995,-4.768563995819111,e4ce8c3b2eea,-0.24959804718141027,3327,-5.869705963982569,61.01364676580165
0.0,1.0,3.0,4,60,4.0,dip,9200,0.8972826086956521,8255,-0.0018627186634974848,-26.24615598410433,0.2479709267110842,4296,-0.9997767812285969,-4.983047191757925,7a9c3f2f2a78,-0.2608246107562082,3327,0.11797488133145516,34.85880962884609
0.0,1.0,3.0,4,60,4.0,breakout,9899,0.9067582584099404,8976,-0.0022403125839258885,-32.182333375326245,0.22303921568627452,2984,-0.9998970825072145,-5.3297407252306845,7a9c3f2f2a78,-0.27897137967890556,3327,-3.343523694020797,42.17876161096721
0.0,1.0,3.0,8,15,1.0,dip,50976,0.8163449466415568,41614,-0.001721753562125205,-51.73404470995287,0.24914692170904024,3480,-0.9999639861060261,-3.5123866950428795,899b90669957,-0.18384672215730208,3327,-4.367457220430586,65.63459287336947
0.0,1.0,3.0,8,15,1.0,breakout,52920,0.8067838246409675,42695,-0.002008914936711796,-62.61409641368197,0.2322051762501464,1808,-0.9999636845702997,-4.061407793650509,899b90669957,-0.21258379985910147,3327,-5.875179835150213,48.42472488051239
0.0,1.0,3.0,8,15,2.0,dip,23979,0.8202593936360982,19669,-0.0017178520647649362,-34.50043022728944,0.2474960597895165,4861,-0.9999319268783854,-3.994259916013534,de21ba429a3b,-0.20906911930846617,3327,-1.4396651513987517,57.23148384558661
0.0,1.0,3.0,8,15,2.0,breakout,25239,0.818217837473751,20651,-0.0021228052679669487,-44.79543486364756,0.22439591303084597,2355,-0.9999629019175331,-4.426133815289327,de21ba429a3b,-0.2316744323507928,3327,-5.192401758573943,63.01307346683959
0.0,1.0,3.0,8,15,3.0,dip,14106,0.8214943995462923,11588,-0.0016886616894660113,-25.931147720513287,0.2455125992405937,4619,-0.9997829259634227,-4.390372511441909,1c1b5b1fe2be,-0.22980260015711723,3327,-1.7643713083341181,32.09009178519241
0.0,1.0,3.0,8,15,3.0,breakout,14882,0.825964252116651,12292,-0.0021411145469603225,-33.96889446368967,0.22266514806378132,2838,-0.9999307822327155,-4.94321569603131,1c1b5b1fe2be,-0.2587397349826222,3327,-4.246336333050284,53.50644031712919
0.0,1.0,3.0,8,15,4.0,dip,9200,0.8376086956521739,7706,-0.0017145052576978922,-21.19990474973986,0.24046197767973007,4611,-0.999764277885971,-4.692854882380807,dbfd34bfb4b3,-0.24563525106823983,3327,0.1388971264274098,31.382582918106646
0.0,1.0,3.0,8,15,4.0,breakout,9899,0.8229114051924437,8146,-0.002123428048624704,-27.852584410179766,0.21740731647434325,3246,-0.9997764171655318,-5.390503894874185,dbfd34bfb4b3,-0.2821518693392871,3327,-2.1958001374904264,34.15101130428233
0.0,1.0,3.0,8,60,1.0,dip,50976,0.8958137162586315,45665,-0.0017761142054873388,-55.65573893491702,0.24719150333953793,2528,-0.9999639343616348,-3.8322904656621466,721b6c87765a,-0.20059125080419576,3327,-4.847922005999986,40.85359304680626
0.0,1.0,3.0,8,60,1.0,breakout,52920,0.898790627362056,47564,-0.0020633406181398964,-67.01407547204498,0.23124632074678328,1474,-0.9999636490201278,-3.837673745702721,721b6c87765a,-0.20087302455971967,3327,-6.4821858453606,53.70772387154799
0.0,1.0,3.0,8,60,2.0,dip,23979,0.8955335918929063,21474,-0.0017584421196550587,-36.893013926585425,0.24653068827419206,4393,-0.9999334280732748,-3.801704548285598,250f476d62cd,-0.19899031071927042,3327,-0.8334553340880042,79.81834892345732
0.0,1.0,3.0,8,60,2.0,breakout,25239,0.9038789175482388,22813,-0.002222230038304703,-48.449726725590025,0.22316223206066715,1720,-0.9999631648470944,-4.0446424085423125,250f476d62cd,-0.2117062594953947,3327,-6.205389760928557,63.65909810765155
0.0,1.0,3.0,8,60,3.0,dip,14106,0.8916064086204452,12577,-0.0017631964055260891,-28.215647627763126,0.24282420291007395,4439,-0.9998815081431636,-4.599598447644551,c7b49e36bd83,-0.24075398618059687,3327,-2.3230579718864797,28.089307776316943
0.0,1.0,3.0,8,60,3.0,breakout,14882,0.9093535815078618,13533,-0.0022580266032326463,-36.80079975166462,0.22020246804108476,2345,-0.9999584965468192,-4.534799190662992,c7b49e36bd83,-0.23736223805357495,3327,-5.2159691647139566,76.74470193022175
0.0,1.0,3.0,8,60,4.0,dip,9200,0.8972826086956521,8255,-0.0017495115716110873,-22.377626098234586,0.23924894003634162,4395,-0.9997700243263224,-4.600122630448627,83cba5e4a082,-0.24078142316254328,3327,-0.007853322138739073,31.085594951758146
0.0,1.0,3.0,8,60,4.0,breakout,9899,0.9067582584099404,8976,-0.0022339440319268412,-29.658630006609155,0.21691176470588236,2942,-0.9999019224984799,-5.076038763561339,83cba5e4a082,-0.26569201208432547,3327,-2.4513863366850224,49.822485681670145
0.0,1.0,3.0,16,15,1.0,dip,50976,0.8163449466415568,41614,-0.0016677035065484549,-46.81709491144364,0.23367136059979815,3572,-0.9999640443369618,-3.381601615688604,30612538212b,-0.17700111823211334,3327,-4.187242961858409,61.68595206301604
0.0,1.0,3.0,16,15,1.0,breakout,52920,0.8067838246409675,42695,-0.001956803684418312,-56.55892269761857,0.22398407307647267,1808,-0.9999637242582982,-3.9551055194242046,30612538212b,-0.2070196845235222,3327,-5.810296186103774,47.94905995608329
0.0,1.0,3.0,16,15,2.0,dip,23979,0.8202593936360982,19669,-0.001666911311180389,-31.42342145608462,0.23117596217397937,5021,-0.9999350112703786,-3.8498259745066727,9bbd23423388,-0.2015091012865975,3327,-1.4295400375035843,50.12734544055793
0.0,1.0,3.0,16,15,2.0,breakout,25239,0.818217837473751,20651,-0.0020861850858461075,-41.50105736547604,0.21776185172630866,2320,-0.999962925974263,-4.4346792889552615,9bbd23423388,-0.2321217228854543,3327,-6.006346248913124,66.17979138113238
0.0,1.0,3.0,16,15,3.0,dip,14106,0.8214943995462923,11588,-0.0016216798690996904,-23.583617631574125,0.23498446668967898,4769,-0.9997818979968883,-4.101234992131924,5be016fbefc6,-0.2146684507045936,3327,-1.8824008406326547,26.31735886968825
0.0,1.0,3.0,16,15,3.0,breakout,14882,0.825964252116651,12292,-0.0021496505428137574,-32.40465193921009,0.2146111291897169,2775,-0.999931344425356,-4.825309474255046,5be016fbefc6,-0.2525682412726298,3327,-4.4208356024401825,50.91406783498606
0.0,1.0,3.0,16,15,4.0,dip,9200,0.8376086956521739,7706,-0.001635614045309082,-18.825417595704547,0.22852322865299765,4848,-0.9997333644849576,-4.3523208187385745,2ae3b4fa935a,-0.22781088353151951,3327,0.5135933501392349,31.345969096081863
0.0,1.0,3.0,16,15,4.0,breakout,9899,0.8229114051924437,8146,-0.002126453752428337,-26.41716978647062,0.21433832555855634,3189,-0.9997766585376822,-5.318875085761639,2ae3b4fa935a,-0.27840264611567167,3327,-2.6894892084038506,28.30623525898679
0.0,1.0,3.0,16,60,1.0,dip,50976,0.8958137162586315,45665,-0.001716299072177197,-50.16586437582631,0.23260702945362968,2697,-0.9999638032751708,-3.5517952072792105,0398d5cb5776,-0.18590945796312056,3327,-4.768511590274732,41.22498866304378
0.0,1.0,3.0,16,60,1.0,breakout,52920,0.898790627362056,47564,-0.0020105722331200584,-60.72115249550459,0.22378269279286855,1422,-0.9999636932071184,-3.7933807338212486,0398d5cb5776,-0.19855462235748614,3327,-6.711994952581176,58.232016627737714
0.0,1.0,3.0,16,60,2.0,dip,23979,0.8955335918929063,21474,-0.001701820777032091,-33.4660416994069,0.23144267486262457,4525,-0.9999352492786906,-3.649779715004952,3cd5d84f8ff2,-0.19103820150180842,3327,-0.8349988892694166,69.72969587135832
0.0,1.0,3.0,16,60,2.0,breakout,25239,0.9038789175482388,22813,-0.0021877140244269786,-45.05845296009735,0.21667470302020778,1712,-0.9999631439902894,-4.0210652490844305,3cd5d84f8ff2,-0.21047217456669676,3327,-6.254202106229128,64.28312131230082
0.0,1.0,3.0,16,60,3.0,dip,14106,0.8916064086204452,12577,-0.001684009977587283,-25.450034912258133,0.23312395642840106,4512,-0.9998447701333912,-4.229954959020187,d5f435229f03,-0.22140596170302732,3327,-2.3243857761307045,25.557848062397575
0.0,1.0,3.0,16,60,3.0,breakout,14882,0.9093535815078618,13533,-0.0022630155824217156,-35.10081591598475,0.2130348038129018,2205,-0.9999583964347132,-4.500668919954027,d5f435229f03,-0.23557577803621974,3327,-5.840087608683518,69.52690093302209
0.0,1.0,3.0,16,60,4.0,dip,9200,0.8972826086956521,8255,-0.001665054316473423,-19.81070666619998,0.2282253179890975,4559,-0.9997627902931859,-4.235050537889684,456eebc43596,-0.2216726764910013,3327,0.33601576896487145,29.303255798182242
0.0,1.0,3.0,16,60,4.0,breakout,9899,0.9067582584099404,8976,-0.0022446459171011936,-28.394556148169514,0.21323529411764705,2902,-0.9999022517321224,-5.188299828440963,456eebc43596,-0.27156802477767017,3327,-3.6503214857202777,35.613205403492614
0.0,1.0,4.0,4,15,1.0,dip,50976,0.8163449466415568,41614,-0.0018991094537963047,-63.390313247434825,0.2507088960446004,2841,-0.9999639507996039,-3.9193259518931263,e8c4f516ee16,-0.20514689636495234,3327,-5.95959881144335,55.86168305510128
0.0,1.0,4.0,4,15,1.0,breakout,52920,0.8067838246409675,42695,-0.0021070873980169255,-72.9727158903736,0.2264667993910294,1862,-0.9999636382686268,-4.041766276348377,e8c4f516ee16,-0.21155571585591093,3327,-5.827406836730207,52.18279896674775
0.0,1.0,4.0,4,15,2.0,dip,23979,0.8202593936360982,19669,-0.0018957170571427611,-41.790315055019995,0.2501398139203823,4093,-0.9999284663074023,-4.523830534962625,e2d1b2cad5c8,-0.2367881123743522,3327,-3.745499244877739,34.131913280389696
0.0,1.0,4.0,4,15,2.0,breakout,25239,0.818217837473751,20651,-0.002228093100830898,-50.40908041553069,0.2168417994285991,2269,-0.9999627890627688,-4.49494855002601,e2d1b2cad5c8,-0.23527636018958076,3327,-5.97165820000516,76.38928292539444
0.0,1.0,4.0,4,15,3.0,dip,14106,0.8214943995462923,11588,-0.001927570427579284,-32.21545556424695,0.25060407317915084,4054,-0.9998879281362807,-5.120706631481297,4364e982b5c8,-0.26803003514836604,3327,-2.422341900771057,29.633959981646857
0.0,1.0,4.0,4,15,3.0,breakout,14882,0.825964252116651,12292,-0.0022446352802575143,-38.52203701113891,0.21452977546371624,2573,-0.99993167077172,-5.107344346735629,4364e982b5c8,-0.2673306211987316,3327,-5.321140061986027,59.25115050597778
0.0,1.0,4.0,4,15,4.0,dip,9200,0.8376086956521739,7706,-0.0018746051477972414,-24.58421444574415,0.24396574098105372,4315,-0.9997705402532029,-5.19519866278212,efe31910aab5,-0.27192912627088506,3327,-0.4825655171804625,22.6137842793921
0.0,1.0,4.0,4,15,4.0,breakout,9899,0.8229114051924437,8146,-0.0021779953617742788,-29.99387474714342,0.21446108519518783,3157,-0.9997796650620784,-5.559889484422436,efe31910aab5,-0.2910179163104472,3327,-2.1605632776208803,30.208702578648147
0.0,1.0,4.0,4,60,1.0,dip,50976,0.8958137162586315,45665,-0.001953947749931478,-68.41919040841398,0.24841782546808278,2326,-0.9999637810225074,-3.9984502902399783,1f260a27fff8,-0.2092884535199388,3327,-5.828028250496361,44.50535444784583
0.0,1.0,4.0,4,60,1.0,breakout,52920,0.898790627362056,47564,-0.0021605131605924154,-77.86259273029178,0.22538053990412918,1501,-0.9999635730289199,-3.798285193109554,1f260a27fff8,-0.19881133348937302,3327,-6.700211928071855,57.81657024449663
0.0,1.0,4.0,4,60,2.0,dip,23979,0.8955335918929063,21474,-0.0019372687110487492,-44.66294689654386,0.24825370215143894,3946,-0.9999571700026346,-4.595255423676188,f0bb7615cbac,-0.2405266619164545,3327,-4.35552362822966,35.0672962508376
0.0,1.0,4.0,4,60,2.0,breakout,25239,0.9038789175482388,22813,-0.0023249669710394363,-54.218129570640635,0.21474597817034147,1605,-0.9999631317606915,-4.089648243154027,f0bb7615cbac,-0.2140619725445857,3327,-6.093829589087664,64.14005471964356
0.0,1.0,4.0,4,60,3.0,dip,14106,0.8916064086204452,12577,-0.0020007622024345658,-35.043317634690254,0.24679971376321858,3823,-0.9999239504590038,-5.122045823260751,240422267576,-0.2681001316497963,3327,-3.124042581789712,29.089563644994918
0.0,1.0,4.0,4,60,3.0,breakout,14882,0.9093535815078618,13533,-0.002360812721647257,-41.681097114335785,0.21089189388901206,1987,-0.9999592391729429,-4.71702331725295,240422267576,-0.24690028476660414,3327,-5.950875027981572,60.21209104630202
0.0,1.0,4.0,4,60,4.0,dip,9200,0.8972826086956521,8255,-0.0019210904799801074,-26.240520559082135,0.24106602059357965,4072,-0.9997758809890976,-5.240044145734352,d3b7f428558a,-0.274276446130616,3327,-1.0221174040748306,22.943736514435834
0.0,1.0,4.0,4,60,4.0,breakout,9899,0.9067582584099404,8976,-0.002312569561940428,-32.34665546771858,0.2122326203208556,2805,-0.9999049897987367,-5.290853446579929,d3b7f428558a,-0.27693592648588183,3327,-3.343790433814055,40.226486301307865
0.0,1.0,4.0,8,15,1.0,dip,50976,0.8163449466415568,41614,-0.0017794001073267944,-50.51731468736979,0.23710770413803048,2990,-0.9999640325218753,-3.546346126193451,0ccdf942c3d3,-0.18562424002347852,3327,-5.55018103750273,52.21834730031019
0.0,1.0,4.0,8,15,1.0,breakout,52920,0.8067838246409675,42695,-0.0020875347341012644,-62.41887014321936,0.21625483077643753,1715,-0.999963689842979,-3.998052721628717,0ccdf942c3d3,-0.2092676438277383,3327,-6.0235389592636706,50.71188878151205
0.0,1.0,4.0,8,15,2.0,dip,23979,0.8202593936360982,19669,-0.0017808348980175063,-33.56372289279884,0.2337688748792516,4476,-0.999928488086517,-3.8545224623018184,f913f42c4c77,-0.2017549266930107,3327,-1.7326677028529822,42.24338372013827
0.0,1.0,4.0,8,15,2.0,breakout,25239,0.818217837473751,20651,-0.002197299463643358,-44.01383193052534,0.20710861459493488,2160,-0.9999627710938062,-4.250737435396432,f913f42c4c77,-0.22249376623362654,3327,-4.7003166503687055,77.2782771197036
0.0,1.0,4.0,8,15,3.0,dip,14106,0.8214943995462923,11588,-0.0018072081973852438,-26.550095024392956,0.23084225060407318,4178,-0.9998345151557073,-4.473280295654198,e775d23329ea,-0.23414219191968313,3327,-2.1681551341775482,29.898655957138505
0.0,1.0,4.0,8,15,3.0,breakout,14882,0.825964252116651,12292,-0.0022074382902968668,-33.471740249551,0.2058249267816466,2699,-0.9999312050377627,-4.898084098651363,e775d23329ea,-0.2563774392092848,3327,-4.140784678202001,51.92095886103637
0.0,1.0,4.0,8,15,4.0,dip,9200,0.8376086956521739,7706,-0.0017974720480257017,-20.910567880890028,0.22592784842979496,4249,-0.9997588964103903,-4.638304738286432,c0fdba51a910,-0.24277996602826588,3327,-0.15425696698489597,25.061515108448837
0.0,1.0,4.0,8,15,4.0,breakout,9899,0.8229114051924437,8146,-0.0022029071434319218,-27.515902321190815,0.19776577461330713,3095,-0.9998007006957419,-5.235692630426281,c0fdba51a910,-0.27404867740943983,3327,-1.2883782177460492,41.65185357492822
0.0,1.0,4.0,8,60,1.0,dip,50976,0.8958137162586315,45665,-0.0018376238609272952,-54.70681912561335,0.23505967371071937,2474,-0.9999637860766857,-3.769067750200569,79ae6a6a57a1,-0.19728202263182537,3327,-5.463496999764493,40.926940632233915
0.0,1.0,4.0,8,60,1.0,breakout,52920,0.898790627362056,47564,-0.0021414419568338617,-66.85853391831222,0.2156252628038012,1466,-0.999963702609494,-3.818585040206756,79ae6a6a57a1,-0.19987387604893292,3327,-6.298779353474503,52.66875317193642
0.0,1.0,4.0,8,60,2.0,dip,23979,0.8955335918929063,21474,-0.0018224525192897245,-35.98629565247161,0.23279314519884511,4060,-0.9999430366307784,-3.7556377145213182,a986e8ce81d1,-0.19657906243624937,3327,-1.224427479049389,61.97727116128754
0.0,1.0,4.0,8,60,2.0,breakout,25239,0.9038789175482388,22813,-0.0023005728239000127,-47.75630950544963,0.20597904703458556,1578,-0.9999628526454255,-3.882960479505577,a986e8ce81d1,-0.20324344054455865,3327,-4.475210444408616,70.60782208177119
0.0,1.0,4.0,8,60,3.0,dip,14106,0.8916064086204452,12577,-0.001888222076215022,-28.981107246146987,0.2280353025363759,3981,-0.9999030432682171,-4.55140859100375,ff6627f2dd7a,-0.23823161380139807,3327,-2.7686198411166725,27.61563705229466
0.0,1.0,4.0,8,60,3.0,breakout,14882,0.9093535815078618,13533,-0.002335489149699966,-36.527748923502266,0.20328086898692085,2183,-0.9999604539021274,-4.48494648274274,ff6627f2dd7a,-0.23475282806043873,3327,-4.634102920007326,79.11244100683457
0.0,1.0,4.0,8,60,4.0,dip,9200,0.8972826086956521,8255,-0.0018386709559778114,-22.16259977710175,0.22447001817080559,4090,-0.9997652572706661,-4.643982065155378,94237927da4d,-0.24307713089822297,3327,-0.7820144202229131,25.016172572748797
0.0,1.0,4.0,8,60,4.0,breakout,9899,0.9067582584099404,8976,-0.0023279084578225256,-29.598226333690224,0.19708110516934046,2761,-0.9999161355027081,-5.0033122916061465,94237927da4d,-0.26188533456163204,3327,-0.9533900807299243,67.32471009127117
0.0,1.0,4.0,16,15,1.0,dip,50976,0.8163449466415568,41614,-0.0017187162069787413,-44.293070674335944,0.20954486470899217,3012,-0.9999639983856742,-3.421946808669467,22f46aae7c86,-0.1791128821488836,3327,-5.593994438448347,53.954606298442826
0.0,1.0,4.0,16,15,1.0,breakout,52920,0.8067838246409675,42695,-0.0020364767027768156,-54.84979546334273,0.197540695631807,1764,-0.9999636960741093,-3.7961763368917327,22f46aae7c86,-0.19870095091000195,3327,-5.070083864195878,58.32558696870151
0.0,1.0,4.0,16,15,2.0,dip,23979,0.8202593936360982,19669,-0.0017002019845674052,-29.005714858196683,0.20677207788906402,4719,-0.9999321258614671,-3.5132839932472786,d6bf071492b8,-0.18389368889189006,3327,-0.9678269965102924,39.782950161130884
0.0,1.0,4.0,16,15,2.0,breakout,25239,0.818217837473751,20651,-0.002147493943349002,-39.490094504806436,0.19069294465159073,2153,-0.9999627726276981,-4.233693505423736,d6bf071492b8,-0.22160164616536043,3327,-5.398505619895721,69.09116070674992
0.0,1.0,4.0,16,15,3.0,dip,14106,0.8214943995462923,11588,-0.0017236336305308502,-23.122947361362368,0.20736969278564032,4190,-0.9998184773682243,-4.015192686153544,95ed30162011,-0.21016479057420248,3327,-1.9842610728510084,27.24590131548722
0.0,1.0,4.0,16,15,3.0,breakout,14882,0.825964252116651,12292,-0.002193780492997172,-30.78243001670997,0.18906605922551253,2741,-0.9999316215049598,-4.760338100868067,95ed30162011,-0.2491674841612012,3327,-4.247459648871586,47.84018907600712
0.0,1.0,4.0,16,15,4.0,dip,9200,0.8376086956521739,7706,-0.0016904467602661974,-17.848273653067814,0.2029587334544511,4678,-0.9997451215681743,-4.076516085824028,2797dd5dad36,-0.2133746040144117,3327,1.0086571130700377,34.430111473613266
0.0,1.0,4.0,16,15,4.0,breakout,9899,0.8229114051924437,8146,-0.002189591613532856,-25.33038440068492,0.18782224404615763,3056,-0.9998115738092888,-5.264728627814382,2797dd5dad36,-0.2755684909743597,3327,-2.1162489531988666,28.354256523017895
0.0,1.0,4.0,16,60,1.0,dip,50976,0.8958137162586315,45665,-0.0017722714689380234,-47.76489861984053,0.20858425489981386,2446,-0.9999637949075925,-3.5751210244531237,014d26864c37,-0.18713038703539975,3327,-5.160779908141526,40.78037355978897
0.0,1.0,4.0,16,60,1.0,breakout,52920,0.898790627362056,47564,-0.002087585444462362,-58.84552126556979,0.1979227987553612,1427,-0.9999636174934644,-3.778605082932786,014d26864c37,-0.19778122944279988,3327,-6.3717726678750655,56.72060933652158
0.0,1.0,4.0,16,60,2.0,dip,23979,0.8955335918929063,21474,-0.0017343570444445793,-30.943114683430363,0.20732048058116792,4307,-0.9999343257774327,-3.324612674404068,45a2769b5a0e,-0.17401818071297182,3327,-0.3053737413388124,58.47588046469096
